x,y,z
0.7272727272727275,-1.6363636363636362,0.0655307028492911
0.8181818181818183,-1.6363636363636362,0.07490370015658994
0.9090909090909092,-1.6363636363636362,0.08467166147461584
1.0,-1.6363636363636362,0.09486653505843685
1.0909090909090908,-1.6363636363636362,0.10551674339179826
1.181818181818182,-1.6363636363636362,0.11664694845229252
1.272727272727273,-1.6363636363636362,0.12827784803369438
1.3636363636363638,-1.6363636363636362,0.140426004807589
1.4545454545454546,-1.6363636363636362,0.15310370953603358
1.5454545454545454,-1.6363636363636362,0.16631887956494856
1.6363636363636367,-1.6363636363636362,0.18007499343655797
1.7272727272727275,-1.6363636363636362,0.19437106216090017
1.8181818181818183,-1.6363636363636362,0.2092016373836713
1.9090909090909092,-1.6363636363636362,0.22455685638294426
2.0,-1.6363636363636362,0.24042252352314636
-2.0,-1.5454545454545454,-0.3230407502282888
-1.9090909090909092,-1.5454545454545454,-0.31026653833537726
-1.8181818181818181,-1.5454545454545454,-0.29729491781062783
-1.7272727272727273,-1.5454545454545454,-0.2841203986918452
-1.6363636363636362,-1.5454545454545454,-0.27073916671018244
-1.5454545454545454,-1.5454545454545454,-0.2571491147913208
-1.4545454545454546,-1.5454545454545454,-0.24334986045731663
-1.3636363636363638,-1.5454545454545454,-0.2293427489854003
-1.2727272727272727,-1.5454545454545454,-0.21513084229763707
-1.1818181818181817,-1.5454545454545454,-0.2007188936732094
-1.0909090909090908,-1.5454545454545454,-0.1861133084921648
-1.0,-1.5454545454545454,-0.17132209133483867
-0.9090909090909092,-1.5454545454545454,-0.15635477987384572
-0.8181818181818181,-1.5454545454545454,-0.1412223661046104
-0.7272727272727273,-1.5454545454545454,-0.12593720556497676
-0.6363636363636362,-1.5454545454545454,-0.11051291529363054
-0.5454545454545454,-1.5454545454545454,-0.0949642613700736
-0.4545454545454546,-1.5454545454545454,-0.0793070369649309
-0.36363636363636354,-1.5454545454545454,-0.06355793190774568
-0.2727272727272727,-1.5454545454545454,-0.04773439484947283
-0.18181818181818166,-1.5454545454545454,-0.03185448915803814
-0.09090909090909083,-1.5454545454545454,-0.01593674373709051
0.0,-1.5454545454545454,0.0
0.09090909090909083,-1.5454545454545454,0.01593674373709051
0.18181818181818166,-1.5454545454545454,0.03185448915803814
0.27272727272727293,-1.5454545454545454,0.04773439484947287
0.36363636363636376,-1.5454545454545454,0.06355793190774572
0.4545454545454546,-1.5454545454545454,0.0793070369649309
0.5454545454545454,-1.5454545454545454,0.0949642613700736
0.6363636363636362,-1.5454545454545454,0.11051291529363054
0.7272727272727275,-1.5454545454545454,0.1259372055649768
0.8181818181818183,-1.5454545454545454,0.14122236610461042
0.9090909090909092,-1.5454545454545454,0.15635477987384572
1.0,-1.5454545454545454,0.17132209133483867
1.0909090909090908,-1.5454545454545454,0.1861133084921648
1.181818181818182,-1.5454545454545454,0.20071889367320947
1.272727272727273,-1.5454545454545454,0.21513084229763713
1.3636363636363638,-1.5454545454545454,0.2293427489854003
1.4545454545454546,-1.5454545454545454,0.24334986045731663
1.5454545454545454,-1.5454545454545454,0.2571491147913208
1.6363636363636367,-1.5454545454545454,0.2707391667101825
1.7272727272727275,-1.5454545454545454,0.2841203986918452
1.8181818181818183,-1.5454545454545454,0.2972949178106279
1.9090909090909092,-1.5454545454545454,0.31026653833537726
2.0,-1.5454545454545454,0.3230407502282888
-2.0,-1.4545454545454546,-0.40546868861678836
-1.9090909090909092,-1.4545454545454546,-0.39577881165597245
-1.8181818181818181,-1.4545454545454546,-0.3851852996435511
-1.7272727272727273,-1.4545454545454546,-0.37366302235991017
-1.6363636363636362,-1.4545454545454546,-0.361194520046608
-1.5454545454545454,-1.4545454545454546,-0.34777014760255054
-1.4545454545454546,-1.4545454545454546,-0.3333881542406875
-1.3636363636363638,-1.4545454545454546,-0.3180546979473648
-1.2727272727272727,-1.4545454545454546,-0.30178379462491534
-1.1818181818181817,-1.4545454545454546,-0.2845972023375094
-1.0909090909090908,-1.4545454545454546,-0.26652424161624977
-1.0,-1.4545454545454546,-0.24760155330757364
-0.9090909090909092,-1.4545454545454546,-0.22787279596483329
-0.8181818181818181,-1.4545454545454546,-0.20738828528223252
-0.7272727272727273,-1.4545454545454546,-0.1862045785489499
-0.6363636363636362,-1.4545454545454546,-0.16438400755534854
-0.5454545454545454,-1.4545454545454546,-0.14199416380889396
-0.4545454545454546,-1.4545454545454546,-0.1191073403112641
-0.36363636363636354,-1.4545454545454546,-0.09579993450688817
-0.2727272727272727,-1.4545454545454546,-0.07215181733382599
-0.18181818181818166,-1.4545454545454546,-0.04824567358785302
-0.09090909090909083,-1.4545454545454546,-0.024166319047535086
0.0,-1.4545454545454546,0.0
0.09090909090909083,-1.4545454545454546,0.024166319047535086
0.18181818181818166,-1.4545454545454546,0.04824567358785302
0.27272727272727293,-1.4545454545454546,0.07215181733382606
0.36363636363636376,-1.4545454545454546,0.09579993450688823
0.4545454545454546,-1.4545454545454546,0.1191073403112641
0.5454545454545454,-1.4545454545454546,0.14199416380889396
0.6363636363636362,-1.4545454545454546,0.16438400755534854
0.7272727272727275,-1.4545454545454546,0.18620457854894995
0.8181818181818183,-1.4545454545454546,0.20738828528223255
0.9090909090909092,-1.4545454545454546,0.22787279596483329
1.0,-1.4545454545454546,0.24760155330757364
1.0909090909090908,-1.4545454545454546,0.26652424161624977
1.181818181818182,-1.4545454545454546,0.28459720233750946
1.272727272727273,-1.4545454545454546,0.30178379462491545
1.3636363636363638,-1.4545454545454546,0.3180546979473648
1.4545454545454546,-1.4545454545454546,0.3333881542406875
1.5454545454545454,-1.4545454545454546,0.34777014760255054
1.6363636363636367,-1.4545454545454546,0.36119452004660807
1.7272727272727275,-1.4545454545454546,0.37366302235991017
1.8181818181818183,-1.4545454545454546,0.38518529964355114
1.9090909090909092,-1.4545454545454546,0.39577881165597245
2.0,-1.4545454545454546,0.40546868861678836
-2.0,-1.3636363636363638,-0.4870255850897004
-1.9090909090909092,-1.3636363636363638,-0.4803874499249623
-1.8181818181818181,-1.3636363636363638,-0.47214691620525473
-1.7272727272727273,-1.3636363636363638,-0.46225942099831396
-1.6363636363636362,-1.3636363636363638,-0.4506940032522782
-1.5454545454545454,-1.3636363636363638,-0.43743355949597473
-1.4545454545454546,-1.3636363636363638,-0.42247498509259873
-1.3636363636363638,-1.3636363636363638,-0.4058291998802026
-1.2727272727272727,-1.3636363636363638,-0.38752105798723707
-1.1818181818181817,-1.3636363636363638,-0.3675891425679557
-1.0909090909090908,-1.3636363636363638,-0.3460854471529182
-1.0,-1.3636363636363638,-0.32307494624624444
-0.9090909090909092,-1.3636363636363638,-0.29863505871596047
-0.8181818181818181,-1.3636363636363638,-0.27285500840917276
-0.7272727272727273,-1.3636363636363638,-0.24583508727260434
-0.6363636363636362,-1.3636363636363638,-0.21768582706421324
-0.5454545454545454,-1.3636363636363638,-0.18852708649653901
-0.4545454545454546,-1.3636363636363638,-0.15848706135085128
-0.36363636363636354,-1.3636363636363638,-0.12770122573734435
-0.2727272727272727,-1.3636363636363638,-0.09631121324526841
-0.18181818181818166,-1.3636363636363638,-0.06446364722332287
-0.09090909090909083,-1.3636363636363638,-0.032308929850762516
0.0,-1.3636363636363638,0.0
0.09090909090909083,-1.3636363636363638,0.032308929850762516
0.18181818181818166,-1.3636363636363638,0.06446364722332287
0.27272727272727293,-1.3636363636363638,0.09631121324526849
0.36363636363636376,-1.3636363636363638,0.12770122573734444
0.4545454545454546,-1.3636363636363638,0.15848706135085128
0.5454545454545454,-1.3636363636363638,0.18852708649653901
0.6363636363636362,-1.3636363636363638,0.21768582706421324
0.7272727272727275,-1.3636363636363638,0.2458350872726044
0.8181818181818183,-1.3636363636363638,0.27285500840917276
0.9090909090909092,-1.3636363636363638,0.29863505871596047
1.0,-1.3636363636363638,0.32307494624624444
1.0909090909090908,-1.3636363636363638,0.3460854471529182
1.181818181818182,-1.3636363636363638,0.36758914256795583
1.272727272727273,-1.3636363636363638,0.3875210579872371
1.3636363636363638,-1.3636363636363638,0.4058291998802026
1.4545454545454546,-1.3636363636363638,0.42247498509259873
1.5454545454545454,-1.3636363636363638,0.43743355949597473
1.6363636363636367,-1.3636363636363638,0.45069400325227826
1.7272727272727275,-1.3636363636363638,0.46225942099831396
1.8181818181818183,-1.3636363636363638,0.4721469162052548
1.9090909090909092,-1.3636363636363638,0.4803874499249623
2.0,-1.3636363636363638,0.4870255850897004
-2.0,-1.2727272727272727,-0.5670378797851854
-1.9090909090909092,-1.2727272727272727,-0.5633936896389828
-1.8181818181818181,-1.2727272727272727,-0.5574615712797253
-1.7272727272727273,-1.2727272727272727,-0.5491778970976231
-1.6363636363636362,-1.2727272727272727,-0.5384984604476809
-1.5454545454545454,-1.2727272727272727,-0.5253988407423267
-1.4545454545454546,-1.2727272727272727,-0.5098746051354901
-1.3636363636363638,-1.2727272727272727,-0.49194134513247123
-1.2727272727272727,-1.2727272727272727,-0.4716345478232432
-1.1818181818181817,-1.2727272727272727,-0.44900930280264606
-1.0909090909090908,-1.2727272727272727,-0.4241398471979505
-1.0,-1.2727272727272727,-0.39711895256130525
-0.9090909090909092,-1.2727272727272727,-0.3680571586905841
-0.8181818181818181,-1.2727272727272727,-0.3370818607063324
-0.7272727272727273,-1.2727272727272727,-0.3043362569244363
-0.6363636363636362,-1.2727272727272727,-0.2699781662137949
-0.5454545454545454,-1.2727272727272727,-0.23417872460617067
-0.4545454545454546,-1.2727272727272727,-0.19712097192261946
-0.36363636363636354,-1.2727272727272727,-0.15899834008923153
-0.2727272727272727,-1.2727272727272727,-0.12001305562684139
-0.18181818181818166,-1.2727272727272727,-0.08037446950817786
-0.09090909090909083,-1.2727272727272727,-0.04029732817578781
0.0,-1.2727272727272727,0.0
0.09090909090909083,-1.2727272727272727,0.04029732817578781
0.18181818181818166,-1.2727272727272727,0.08037446950817786
0.27272727272727293,-1.2727272727272727,0.12001305562684149
0.36363636363636376,-1.2727272727272727,0.15899834008923164
0.4545454545454546,-1.2727272727272727,0.19712097192261946
0.5454545454545454,-1.2727272727272727,0.23417872460617067
0.6363636363636362,-1.2727272727272727,0.2699781662137949
0.7272727272727275,-1.2727272727272727,0.30433625692443633
0.8181818181818183,-1.2727272727272727,0.3370818607063325
0.9090909090909092,-1.2727272727272727,0.3680571586905841
1.0,-1.2727272727272727,0.39711895256130525
1.0909090909090908,-1.2727272727272727,0.4241398471979505
1.181818181818182,-1.2727272727272727,0.44900930280264617
1.272727272727273,-1.2727272727272727,0.4716345478232433
1.3636363636363638,-1.2727272727272727,0.49194134513247123
1.4545454545454546,-1.2727272727272727,0.5098746051354901
1.5454545454545454,-1.2727272727272727,0.5253988407423267
1.6363636363636367,-1.2727272727272727,0.538498460447681
1.7272727272727275,-1.2727272727272727,0.5491778970976231
1.8181818181818183,-1.2727272727272727,0.5574615712797253
1.9090909090909092,-1.2727272727272727,0.5633936896389828
2.0,-1.2727272727272727,0.5670378797851854
-2.0,-1.1818181818181817,-0.6448447693562389
-1.9090909090909092,-1.1818181818181817,-0.6441120011399484
-1.8181818181818181,-1.1818181818181817,-0.6404246705313512
-1.7272727272727273,-1.1818181818181817,-0.6337006107290923
-1.6363636363636362,-1.1818181818181817,-0.6238827345876714
-1.5454545454545454,-1.1818181818181817,-0.6109395060871963
-1.4545454545454546,-1.1818181818181817,-0.5948652007821992
-1.3636363636363638,-1.1818181818181817,-0.5756799530785307
-1.2727272727272727,-1.1818181818181817,-0.5534295899478803
-1.1818181818181817,-1.1818181818181817,-0.528185252453238
-1.0909090909090908,-1.1818181818181817,-0.5000428082110331
-1.0,-1.1818181818181817,-0.46912205964229026
-0.9090909090909092,-1.1818181818181817,-0.43556575455167723
-0.8181818181818181,-1.1818181818181817,-0.39953840720584766
-0.7272727272727273,-1.1818181818181817,-0.36122493964752306
-0.6363636363636362,-1.1818181818181817,-0.32082915446639365
-0.5454545454545454,-1.1818181818181817,-0.2785720516398753
-0.4545454545454546,-1.1818181818181817,-0.23469000334455103
-0.36363636363636354,-1.1818181818181817,-0.18943280181211639
-0.2727272727272727,-1.1818181818181817,-0.14306159635214108
-0.18181818181818166,-1.1818181818181817,-0.09584673657930623
-0.09090909090909083,-1.1818181818181817,-0.04806553965741536
0.0,-1.1818181818181817,0.0
0.09090909090909083,-1.1818181818181817,0.04806553965741536
0.18181818181818166,-1.1818181818181817,0.09584673657930623
0.27272727272727293,-1.1818181818181817,0.14306159635214122
0.36363636363636376,-1.1818181818181817,0.1894328018121165
0.4545454545454546,-1.1818181818181817,0.23469000334455103
0.5454545454545454,-1.1818181818181817,0.2785720516398753
0.6363636363636362,-1.1818181818181817,0.32082915446639365
0.7272727272727275,-1.1818181818181817,0.3612249396475231
0.8181818181818183,-1.1818181818181817,0.39953840720584766
0.9090909090909092,-1.1818181818181817,0.43556575455167723
1.0,-1.1818181818181817,0.46912205964229026
1.0909090909090908,-1.1818181818181817,0.5000428082110331
1.181818181818182,-1.1818181818181817,0.5281852524532381
1.272727272727273,-1.1818181818181817,0.5534295899478804
1.3636363636363638,-1.1818181818181817,0.5756799530785307
1.4545454545454546,-1.1818181818181817,0.5948652007821992
1.5454545454545454,-1.1818181818181817,0.6109395060871963
1.6363636363636367,-1.1818181818181817,0.6238827345876714
1.7272727272727275,-1.1818181818181817,0.6337006107290923
1.8181818181818183,-1.1818181818181817,0.6404246705313512
1.9090909090909092,-1.1818181818181817,0.6441120011399484
2.0,-1.1818181818181817,0.6448447693562389
-2.0,-1.0909090909090908,-0.7198036643952677
-1.9090909090909092,-1.0909090909090908,-0.721875750248607
-1.8181818181818181,-1.0909090909090908,-0.7203510405893151
-1.7272727272727273,-1.0909090909090908,-0.7151295080213993
-1.6363636363636362,-1.0909090909090908,-0.7061416563686074
-1.5454545454545454,-1.0909090909090908,-0.6933490946275438
-1.4545454545454546,-1.0909090909090908,-0.6767448540302367
-1.3636363636363638,-1.0909090909090908,-0.656353445597608
-1.2727272727272727,-1.0909090909090908,-0.6322306577085253
-1.1818181818181817,-1.0909090909090908,-0.6044630953562671
-1.0909090909090908,-1.0909090909090908,-0.5731674648975774
-1.0,-1.0909090909090908,-0.538489610201405
-0.9090909090909092,-1.0909090909090908,-0.5006033081575536
-0.8181818181818181,-1.0909090909090908,-0.4597088334928676
-0.7272727272727273,-1.0909090909090908,-0.4160313047478049
-0.6363636363636362,-1.0909090909090908,-0.3698188250736032
-0.5454545454545454,-1.0909090909090908,-0.3213404332047739
-0.4545454545454546,-1.0909090909090908,-0.27088388152937226
-0.36363636363636354,-1.0909090909090908,-0.2187532596074604
-0.2727272727272727,-1.0909090909090908,-0.16526648276458128
-0.18181818181818166,-1.0909090909090908,-0.11075266650137841
-0.09090909090909083,-1.0909090909090908,-0.055549408403518394
0.0,-1.0909090909090908,0.0
0.09090909090909083,-1.0909090909090908,0.055549408403518394
0.18181818181818166,-1.0909090909090908,0.11075266650137841
0.27272727272727293,-1.0909090909090908,0.1652664827645814
0.36363636363636376,-1.0909090909090908,0.21875325960746053
0.4545454545454546,-1.0909090909090908,0.27088388152937226
0.5454545454545454,-1.0909090909090908,0.3213404332047739
0.6363636363636362,-1.0909090909090908,0.3698188250736032
0.7272727272727275,-1.0909090909090908,0.41603130474780503
0.8181818181818183,-1.0909090909090908,0.45970883349286773
0.9090909090909092,-1.0909090909090908,0.5006033081575536
1.0,-1.0909090909090908,0.538489610201405
1.0909090909090908,-1.0909090909090908,0.5731674648975774
1.181818181818182,-1.0909090909090908,0.6044630953562671
1.272727272727273,-1.0909090909090908,0.6322306577085254
1.3636363636363638,-1.0909090909090908,0.656353445597608
1.4545454545454546,-1.0909090909090908,0.6767448540302367
1.5454545454545454,-1.0909090909090908,0.6933490946275438
1.6363636363636367,-1.0909090909090908,0.7061416563686074
1.7272727272727275,-1.0909090909090908,0.7151295080213993
1.8181818181818183,-1.0909090909090908,0.7203510405893152
1.9090909090909092,-1.0909090909090908,0.721875750248607
2.0,-1.0909090909090908,0.7198036643952677
-2.0,-1.0,-0.7912954964338819
-1.9090909090909092,-1.0,-0.7960427038446345
-1.8181818181818181,-1.0,-0.7965805877386551
-1.7272727272727273,-1.0,-0.7927920862288302
-1.6363636363636362,-1.0,-0.7845958680612717
-1.5454545454545454,-1.0,-0.7719470043116479
-1.4545454545454546,-1.0,-0.7548373394429526
-1.3636363636363638,-1.0,-0.7332955586602313
-1.2727272727272727,-1.0,-0.7073869510059948
